id,player_name,player_api_id,birthday
921,"Antonio Xavier",361760,"1992-07-06 00:00:00"
922,"Antonio Zito",74291,"1986-06-06 00:00:00"
923,"Antonio-Mirko Colak",496045,"1993-09-17 00:00:00"
924,"Antons Kurakins",132111,"1990-01-01 00:00:00"
925,"Antony Lecointe,19",93346,"1980-10-05 00:00:00"
926,"Antti Okkonen",31810,"1982-06-06 00:00:00"
927,Antunes,45244,"1987-04-01 00:00:00"
928,"Anwar El-Ghazi",562267,"1995-05-03 00:00:00"
929,"Apostolos Vellios",186975,"1992-01-08 00:00:00"
930,"Apoula Edima Edel",38230,"1986-06-17 00:00:00"
931,"Aquivaldo Mosquera",70255,"1981-06-22 00:00:00"
932,"Aras Oezbiliz",209362,"1990-03-09 00:00:00"
933,"Arber Zeneli",520659,"1995-02-25 00:00:00"
934,"Archimede Morleo",182776,"1983-09-26 00:00:00"
935,"Ard van Peppen",37188,"1985-06-26 00:00:00"
936,"Arda Turan",39792,"1987-01-30 00:00:00"
937,"Arek Radomski",30880,"1977-06-27 00:00:00"
938,Ari,40451,"1985-12-12 00:00:00"
939,"Ariel Borysiuk",112656,"1991-07-29 00:00:00"
940,"Ariel Ibagaza",38362,"1976-10-27 00:00:00"
941,"Ariel Nahuelpan",149584,"1987-10-15 00:00:00"
942,"Aristide Bance",38263,"1984-09-19 00:00:00"
943,"Aristote Madiani",604374,"1995-08-22 00:00:00"
944,"Aristote N'Dongala",421441,"1994-01-19 00:00:00"
945,"Aritz Aduriz",33028,"1981-02-11 00:00:00"
946,"Aritz Elustondo",607148,"1994-03-28 00:00:00"
947,"Aritz Lopez Garai",75331,"1980-11-06 00:00:00"
948,"Ariza Makukula",37496,"1981-03-04 00:00:00"
949,"Arjan Swinkels",45485,"1984-10-15 00:00:00"
950,"Arjan van Dijk",110112,"1987-01-17 00:00:00"
951,"Arjen Robben",30834,"1984-01-23 00:00:00"
952,"Arkadiusz Glowacki",39070,"1979-03-13 00:00:00"
953,"Arkadiusz Malarz",13472,"1980-06-19 00:00:00"
954,"Arkadiusz Milik",277460,"1994-02-28 00:00:00"
955,"Arkadiusz Piech",196185,"1985-06-07 00:00:00"
956,"Arkadiusz Wozniak",197560,"1990-06-01 00:00:00"
957,"Arlind Ajeti",263796,"1993-09-25 00:00:00"
958,"Armand Traore",63520,"1989-10-08 00:00:00"
959,"Armando Izzo",301023,"1992-03-02 00:00:00"
960,"Armando Sadiku",254704,"1991-05-27 00:00:00"
961,"Armiche Ortega",174855,"1988-06-12 00:00:00"
962,"Armin Alesevic",448851,"1994-03-06 00:00:00"
963,"Armin Bacinovic",107502,"1989-10-24 00:00:00"
964,"Armin Cerimagic",314966,"1994-01-14 00:00:00"
965,"Arnar Vidarsson",27110,"1978-03-15 00:00:00"
966,"Arnaud Buhler",38625,"1985-01-17 00:00:00"
967,"Arnaud De Greef",239351,"1992-04-12 00:00:00"
968,"Arnaud Le Lan",46540,"1978-03-22 00:00:00"
969,"Arnaud Maire",46246,"1979-03-06 00:00:00"
970,"Arnaud Souquet",179411,"1992-02-12 00:00:00"
971,"Arnaud Sutchuin Djoum",37104,"1989-05-02 00:00:00"
972,"Arne Friedrich",30819,"1979-05-29 00:00:00"
973,"Arne Naudts",256197,"1993-11-27 00:00:00"
974,"Arne Slot",26630,"1978-09-17 00:00:00"
975,"Arni Gautur Arason",40281,"1975-05-07 00:00:00"
976,"Arno Verschueren",560413,"1997-04-08 00:00:00"
977,"Arnold Bouka Moutou",103964,"1988-11-28 00:00:00"
978,"Arnold Bruggink",34400,"1977-07-24 00:00:00"
979,"Arnold Kruiswijk",26458,"1984-11-02 00:00:00"
980,"Arnold Mvuemba",26324,"1985-01-28 00:00:00"
981,Arnold,522765,"1992-04-06 00:00:00"
982,"Arnor Angeli",178481,"1991-02-25 00:00:00"
983,"Arnor Smarason",110137,"1988-09-07 00:00:00"
984,"Aron Gunnarsson",110169,"1989-04-22 00:00:00"
985,"Aron Johannsson",172388,"1990-11-10 00:00:00"
986,"Aron Liechti",112979,"1986-02-15 00:00:00"
987,"Arouna Kone",30922,"1983-11-11 00:00:00"
988,"Arsenio Valpoort",287334,"1992-08-05 00:00:00"
989,Arsenio,242904,"1989-08-30 00:00:00"
990,"Artem Kravets",107717,"1989-06-03 00:00:00"
991,"Artem Putivtsev",206669,"1988-08-29 00:00:00"
992,"Artem Simonyan",540230,"1995-02-20 00:00:00"
993,"Arthur Boka",38842,"1983-04-02 00:00:00"
994,"Arthur Masuaku",418137,"1993-11-07 00:00:00"
995,Arthur,173983,"1987-01-14 00:00:00"
996,Arthuro,33000,"1982-08-27 00:00:00"
997,"Artiles Oliva Aythami",74989,"1986-04-02 00:00:00"
998,"Artis Lazdins",107792,"1986-05-03 00:00:00"
999,"Artjoms Rudnevs",79982,"1988-01-13 00:00:00"
1000,"Artur Boruc",30974,"1980-02-20 00:00:00"
1001,"Artur Gieraga",178702,"1988-05-04 00:00:00"
