id,player_name,player_api_id,birthday
4973,"Joao Afonso",422808,"1982-02-11 00:00:00"
4974,"Joao Afonso",568911,"1990-05-28 00:00:00"
4975,"Joao Alves Faria Daniel",164088,"1987-03-29 00:00:00"
4976,"Joao Alves",30580,"1980-08-18 00:00:00"
4977,"Joao Amorim",242879,"1992-07-26 00:00:00"
4978,"Joao Aurelio",150047,"1988-08-17 00:00:00"
4979,"Joao Barroca",181198,"1986-07-29 00:00:00"
4980,"Joao Camacho",435902,"1994-06-23 00:00:00"
4981,"Joao Cancelo",361757,"1994-05-27 00:00:00"
4982,"Joao Carlos",38293,"1982-01-01 00:00:00"
4983,"Joao Coimbra",40182,"1986-05-24 00:00:00"
4984,"Joao Costa,21",362661,"1992-08-25 00:00:00"
4985,"Joao Dias",164059,"1986-12-23 00:00:00"
4986,"Joao Diogo",191789,"1988-02-28 00:00:00"
4987,"Joao Gois",470337,"1990-05-05 00:00:00"
4988,"Joao Goncalves",164001,"1988-01-18 00:00:00"
4989,"Joao Guilherme",19439,"1986-04-21 00:00:00"
4990,"Joao Inacio Pia",41328,"1982-03-22 00:00:00"
4991,"Joao Luiz",112881,"1985-12-20 00:00:00"
4992,"Joao Mario",300916,"1993-01-19 00:00:00"
4993,"Joao Martins",40942,"1988-06-30 00:00:00"
4994,"Joao Meira",281554,"1987-04-30 00:00:00"
4995,"Joao Moreno",97484,"1981-08-19 00:00:00"
4996,"Joao Moutinho",37549,"1986-09-08 00:00:00"
4997,"Joao Novais",470301,"1993-07-10 00:00:00"
4998,"Joao Paiva",68861,"1983-02-08 00:00:00"
4999,"Joao Palinha",524434,"1995-07-09 00:00:00"
5000,"Joao Paulo Andrade",40960,"1981-06-06 00:00:00"
5001,"Joao Paulo Di Fabio",42254,"1979-02-10 00:00:00"
5002,"Joao Paulo",26092,"1980-04-08 00:00:00"
5003,"Joao Pedro Galvao",203739,"1992-03-09 00:00:00"
5004,"Joao Pedro",164241,"1986-04-04 00:00:00"
5005,"Joao Pedro",173630,"1987-12-29 00:00:00"
5006,"Joao Pedro",25962,"1980-08-15 00:00:00"
5007,"Joao Pedro",375790,"1993-04-03 00:00:00"
5008,"Joao Pereira",25990,"1984-02-25 00:00:00"
5009,"Joao Real",150299,"1983-05-13 00:00:00"
5010,"Joao Ribeiro",45241,"1987-08-13 00:00:00"
5011,"Joao Rodriguez",425426,"1996-05-19 00:00:00"
5012,"Joao Schimdt",345905,"1993-05-19 00:00:00"
5013,"Joao Silva",185432,"1990-05-21 00:00:00"
5014,"Joao Teixeira",488140,"1994-02-06 00:00:00"
5015,"Joao Tomas",43307,"1975-05-27 00:00:00"
5016,"Joao Victor",167376,"1988-11-07 00:00:00"
5017,"Joao Vilela",27574,"1985-09-09 00:00:00"
5018,Joaozinho,280906,"1989-07-02 00:00:00"
5019,"Joaquim Adao",202664,"1992-07-14 00:00:00"
5020,"Joaquin Boghossian",57103,"1987-06-19 00:00:00"
5021,"Joaquin Correa",319631,"1994-08-13 00:00:00"
5022,"Joaquin Larrivey",96509,"1984-08-20 00:00:00"
5023,Joaquin,37824,"1981-07-21 00:00:00"
5024,"Jobi McAnuff",24754,"1981-11-09 00:00:00"
5025,"Jocelyn Ahoueya",42146,"1985-12-19 00:00:00"
5026,"Jocelyn Roux",137223,"1986-08-28 00:00:00"
5027,"Jochem Jansen",186440,"1990-01-04 00:00:00"
5028,"Jody Craddock",23334,"1975-07-25 00:00:00"
5029,"Jody Lukoki",243421,"1992-11-15 00:00:00"
5030,"Jody Morris",23127,"1978-12-22 00:00:00"
5031,"Jody Viviani",26350,"1982-01-25 00:00:00"
5032,"Joe Allen",47558,"1990-03-14 00:00:00"
5033,"Joe Cardle",23755,"1987-02-07 00:00:00"
5034,"Joe Cole",30630,"1981-11-08 00:00:00"
5035,"Joe Hart",31432,"1987-04-19 00:00:00"
5036,"Joe Keenan",23987,"1982-10-14 00:00:00"
5037,"Joe Ledley",22929,"1987-01-21 00:00:00"
5038,"Joe Lewis",23147,"1987-10-06 00:00:00"
5039,"Joe Riley",287223,"1991-10-13 00:00:00"
5040,"Joe Shaughnessy",189927,"1992-07-06 00:00:00"
5041,"Joeel Sami",46232,"1984-11-13 00:00:00"
5042,"Joel Campbell",242094,"1992-02-10 00:00:00"
5043,"Joel Chukwuma Obi",154246,"1991-05-22 00:00:00"
5044,"Joel Drommel",588337,"1996-11-16 00:00:00"
5045,"Joel Ekstrand",114337,"1989-02-04 00:00:00"
5046,"Joel Epalle",42331,"1978-02-20 00:00:00"
5047,"Joel Gerezgiher",553598,"1995-10-09 00:00:00"
5048,"Joel Mall",132814,"1991-04-05 00:00:00"
5049,"Joel Matip",171698,"1991-08-08 00:00:00"
5050,"Joel Perovuo",89653,"1985-08-11 00:00:00"
5051,"Joel Robles",186054,"1990-06-17 00:00:00"
5052,"Joel Thomas",148905,"1987-06-30 00:00:00"
5053,"Joel Tillema",158201,"1989-09-05 00:00:00"
5054,"Joel Untersee",358156,"1994-02-11 00:00:00"
5055,"Joel Veltman",304455,"1992-01-15 00:00:00"
5056,"Joel Ward",146830,"1989-10-29 00:00:00"
5057,Joel,195581,"1992-09-20 00:00:00"
5058,"Joep van den Ouweland",45922,"1984-02-06 00:00:00"
5059,"Joeri de Kamps",293718,"1992-02-10 00:00:00"
5060,"Joeri Schroyen",212166,"1991-01-18 00:00:00"
5061,"Joerie Dequevy",148336,"1988-04-27 00:00:00"
5062,"Joey Barton",24205,"1982-09-02 00:00:00"
5063,"Joey Belterman",306655,"1993-08-18 00:00:00"
5064,"Joey Didulica",42573,"1977-10-14 00:00:00"
5065,"Joey Dujardin",611526,"1996-02-16 00:00:00"
5066,"Joey Godee",150240,"1989-03-02 00:00:00"
5067,"Joey O'Brien",23931,"1986-02-17 00:00:00"
5068,"Joey Pelupessy",248151,"1993-05-15 00:00:00"
5069,"Joey Sleegers",466834,"1994-07-20 00:00:00"
5070,"Joey Suk",113292,"1989-07-08 00:00:00"
5071,"Joey van den Berg",110214,"1986-02-13 00:00:00"
5072,"Joffre David Guerron",52490,"1985-04-28 00:00:00"
5073,"Johan Audel",37756,"1983-12-12 00:00:00"
5074,"Johan Bertilsson",49269,"1988-02-15 00:00:00"
5075,"Johan Carrasso",46704,"1988-05-07 00:00:00"
5076,"Johan Cavalli",37567,"1981-09-12 00:00:00"
5077,"Johan Djourou",30986,"1987-01-18 00:00:00"
5078,"Johan Elmander",34261,"1981-05-27 00:00:00"
5079,"Johan Kappelhof",212520,"1990-08-05 00:00:00"
5080,"Johan Liebus",46741,"1978-11-05 00:00:00"
5081,"Johan Maartensson",142186,"1989-02-16 00:00:00"
5082,"Johan Martial",167557,"1991-05-30 00:00:00"
5083,"Johan Mojica",474673,"1992-08-21 00:00:00"
5084,"Johan Vonlanthen",33681,"1986-02-01 00:00:00"
5085,"Johann Berg Gudmundsson",129915,"1990-10-27 00:00:00"
5086,"Johann Durand",210693,"1981-06-17 00:00:00"
5087,"Johann Ramare",93353,"1984-06-05 00:00:00"
5088,"Johann Vogel",38722,"1977-03-08 00:00:00"
5089,"Johannes Flum",37087,"1987-12-14 00:00:00"
5090,"Johannes Geis",237542,"1993-08-17 00:00:00"
5091,"Johannes van den Bergh",40985,"1986-11-21 00:00:00"
5092,"Joher Khadim Rassoul",650847,"1995-12-31 00:00:00"
5093,"John Anthony Brooks",278831,"1993-01-28 00:00:00"
5094,"John Arne Riise",24130,"1980-09-24 00:00:00"
5095,"John Baird",35576,"1985-08-22 00:00:00"
5096,"John Bostock",105680,"1992-01-15 00:00:00"
5097,"John Boye",151009,"1987-04-23 00:00:00"
5098,"John Carew",26165,"1979-09-05 00:00:00"
5099,"John Fleck",97194,"1991-08-24 00:00:00"
5100,"John Goossens",109653,"1988-07-25 00:00:00"
5101,"John Guidetti",130298,"1992-04-15 00:00:00"
5102,"John Herron",407118,"1994-02-01 00:00:00"
5103,"John Jairo Culma",52054,"1981-03-17 00:00:00"
5104,"John Jairo Ruiz",288784,"1994-01-10 00:00:00"
5105,"John McGinn",356406,"1994-10-18 00:00:00"
5106,"John Mensah",30885,"1982-11-29 00:00:00"
5107,"John O'Shea",24150,"1981-04-30 00:00:00"
5108,"John Obi Mikel",32345,"1987-04-22 00:00:00"
5109,"John Ogu,27",72782,"1988-04-20 00:00:00"
5110,"John Pantsil",37266,"1981-06-15 00:00:00"
5111,"John Paul Kissock",112585,"1989-12-02 00:00:00"
5112,"John Potter",32968,"1979-12-15 00:00:00"
5113,"John Rankin",34447,"1983-06-27 00:00:00"
5114,"John Ruddy",40602,"1986-10-24 00:00:00"
5115,"John Souttar",419207,"1996-09-25 00:00:00"
5116,"John Stewart",40133,"1985-08-03 00:00:00"
5117,"John Stones",263653,"1994-05-28 00:00:00"
5118,"John Sullivan",164553,"1991-01-06 00:00:00"
5119,"John Sutton",23117,"1983-12-26 00:00:00"
5120,"John Terry",30627,"1980-12-07 00:00:00"
5121,"John Tshibumbu",208676,"1989-01-06 00:00:00"
5122,"John Utaka",25543,"1982-01-08 00:00:00"
5123,"John Verhoek",142994,"1989-03-25 00:00:00"
5125,"Johnny Heitinga",30839,"1983-11-15 00:00:00"
5126,"Johnny Leoni",25811,"1984-06-30 00:00:00"
5127,"Johnny Russell",78901,"1990-04-08 00:00:00"
5128,"Johnny Vidales",355713,"1992-04-01 00:00:00"
5129,"Johny Placide",103468,"1988-01-29 00:00:00"
5130,Johny,360918,"1994-03-03 00:00:00"
5131,"Joleon Lescott",33086,"1982-08-16 00:00:00"
5132,"Jon Aurtenetxe",191136,"1992-01-03 00:00:00"
5133,"Jon Bautista",636565,"1995-07-03 00:00:00"
5134,"Jon Dahl Tomasson",27327,"1976-08-29 00:00:00"
5135,"Jon Daly",23512,"1983-01-08 00:00:00"
5136,"Jon Echaide",183347,"1988-01-05 00:00:00"
5137,"Jon Errasti",449494,"1988-06-01 00:00:00"
5138,"Jon Flanagan",239856,"1993-01-01 00:00:00"
5139,"Jon Gaztanaga",478390,"1991-06-28 00:00:00"
5140,"Jon Gudni Fjoluson",129275,"1989-04-10 00:00:00"
5141,"Jon Robertson",142357,"1989-04-25 00:00:00"
5142,"Jonas De Roeck",36841,"1979-12-20 00:00:00"
5143,"Jonas Elmer",95233,"1988-02-28 00:00:00"
5144,"Jonas Gutierrez",33852,"1983-07-05 00:00:00"
5145,"Jonas Hector",307210,"1990-05-27 00:00:00"
5146,"Jonas Heymans",242260,"1993-02-06 00:00:00"
5147,"Jonas Hofmann",331542,"1992-07-14 00:00:00"
5148,"Jonas Ivens",6800,"1984-10-14 00:00:00"
5149,"Jonas Kamper",34262,"1983-05-03 00:00:00"
5150,"Jonas Loessl",120598,"1989-02-01 00:00:00"
5151,"Jonas Martin",210142,"1990-04-09 00:00:00"
5152,"Jonas Mendes",280896,"1989-11-20 00:00:00"
5153,"Jonas Olsson",26527,"1983-03-10 00:00:00"
5154,"Jonas Omlin",557342,"1994-01-10 00:00:00"
5155,"Jonas Ramalho",191140,"1993-06-10 00:00:00"
5156,"Jonas Sakuwaha",186120,"1983-07-22 00:00:00"
5157,Jonas,39122,"1984-04-01 00:00:00"
5158,"Jonatan Johansson",131845,"1975-08-16 00:00:00"
5159,"Jonatan Montiel",710807,"1998-09-03 00:00:00"
5160,"Jonatan Straus",432825,"1994-06-30 00:00:00"
5161,"Jonathan Ayite",93361,"1985-07-21 00:00:00"
5162,"Jonathan Benteke",466484,"1995-04-28 00:00:00"
5163,"Jonathan Biabiany",40686,"1988-04-28 00:00:00"
5164,"Jonathan Blondel",37979,"1984-04-03 00:00:00"
5165,"Jonathan Bottinelli",18848,"1984-09-14 00:00:00"
5166,"Jonathan Brison",26236,"1983-02-07 00:00:00"
5167,"Jonathan Buatu Mananga",201102,"1993-09-27 00:00:00"
5168,"Jonathan Correia",625167,"1994-02-13 00:00:00"
5169,"Jonathan Cristaldo",113792,"1989-03-05 00:00:00"
5170,"Jonathan Cristian Silva",317771,"1994-06-29 00:00:00"
5171,"Jonathan De Guzman",24123,"1987-09-13 00:00:00"
5172,"Jonathan Delaplace",208984,"1986-03-20 00:00:00"
5173,"Jonathan dos Santos",189101,"1990-04-04 00:00:00"
5174,"Jonathan Franks",159856,"1990-04-08 00:00:00"
5175,"Jonathan Glao Tah",469700,"1996-02-11 00:00:00"
5176,"Jonathan Greening",24664,"1979-01-02 00:00:00"
5177,"Jonathan Hayes",25416,"1987-07-09 00:00:00"
5178,"Jonathan Hogg",189074,"1988-12-06 00:00:00"
5179,"Jonathan Howson",46354,"1988-05-21 00:00:00"
5180,"Jonathan Jager",25730,"1978-05-23 00:00:00"
5181,"Jonathan Lacourt",43096,"1986-08-17 00:00:00"
5182,"Jonathan Legear",38378,"1987-04-13 00:00:00"
5183,"Jonathan Leko",682552,"1999-04-24 00:00:00"
5184,"Jonathan Ligali",215307,"1991-05-28 00:00:00"
5185,"Jonathan Lopez",101920,"1981-04-16 00:00:00"
5186,"Jonathan Martins-Pereira",40007,"1986-01-30 00:00:00"
5187,"Jonathan Mensah",192319,"1990-07-13 00:00:00"
5188,"Jonathan Page",158235,"1990-02-08 00:00:00"
5189,"Jonathan Parr",25830,"1988-10-21 00:00:00"
5190,"Jonathan Pereira",150644,"1987-05-12 00:00:00"
5191,"Jonathan Pitroipa",38216,"1986-04-12 00:00:00"
5192,"Jonathan Reis",101588,"1989-06-06 00:00:00"
5193,"Jonathan Rivierez",193807,"1989-05-18 00:00:00"
5194,"Jonathan Rodriguez",495107,"1993-07-06 00:00:00"
5195,"Jonathan Rossini",96645,"1989-04-05 00:00:00"
5196,"Jonathan Sabbatini",393337,"1988-03-31 00:00:00"
5197,"Jonathan Santana",38606,"1981-10-19 00:00:00"
5198,"Jonathan Schmid",240837,"1990-06-26 00:00:00"
5199,"Jonathan Sesma",33729,"1978-11-14 00:00:00"
5200,"Jonathan Soriano",37871,"1985-09-24 00:00:00"
5201,"Jonathan Spector",33312,"1986-01-03 00:00:00"
5202,"Jonathan Tinhan",179397,"1989-06-01 00:00:00"
5203,"Jonathan Tuffey",35954,"1987-01-20 00:00:00"
5204,"Jonathan Urretaviscaya",114680,"1990-03-19 00:00:00"
5205,"Jonathan Viera",213729,"1989-10-01 00:00:00"
5206,"Jonathan Vila",41568,"1986-03-06 00:00:00"
5207,"Jonathan Walters",33881,"1983-09-20 00:00:00"
5208,"Jonathan Wilmet",45490,"1986-01-07 00:00:00"
5209,"Jonathan Woodgate",38697,"1980-01-22 00:00:00"
5210,"Jonathan Zebina",32574,"1978-07-19 00:00:00"
5211,"Jonathan Zongo",280483,"1992-12-02 00:00:00"
5212,Jonathan,19352,"1986-02-27 00:00:00"
5213,Jonathas,128732,"1989-03-06 00:00:00"
5214,Jonathas,209466,"1985-04-10 00:00:00"
5215,"Jonathon Grounds",95344,"1988-02-02 00:00:00"
5216,"Jonathon Routledge",159803,"1989-11-23 00:00:00"
5217,"Jonjo Shelvey",127130,"1992-02-27 00:00:00"
5218,"Jonny Evans",43248,"1988-01-02 00:00:00"
5219,"Jonny Rowell",120116,"1989-09-10 00:00:00"
5220,Jony,541557,"1991-07-09 00:00:00"
5221,"Joo-Ho Park",130667,"1987-01-16 00:00:00"
5222,"Joonas Kolkka",42707,"1974-09-28 00:00:00"
5223,"Joost Broerse",26491,"1979-05-08 00:00:00"
5224,"Joost Terol",26508,"1980-02-01 00:00:00"
5225,"Joost van Aken",466854,"1994-05-13 00:00:00"
5226,"Joost Volmer",9149,"1974-03-07 00:00:00"
5227,"Jop van der Linden",21765,"1990-07-17 00:00:00"
5228,"Jordan Adeoti",352943,"1989-03-12 00:00:00"
5229,"Jordan Amavi",473853,"1994-03-09 00:00:00"
5230,"Jordan Ayew",154280,"1991-09-11 00:00:00"
5231,"Jordan Bowery",149895,"1991-07-02 00:00:00"
5232,"Jordan Ferri",210119,"1992-03-12 00:00:00"
5233,"Jordan Forster",264216,"1993-09-23 00:00:00"
5234,"Jordan Henderson",156008,"1990-06-17 00:00:00"
5235,"Jordan Kirkpatrick",127141,"1992-03-06 00:00:00"
5236,"Jordan Leborgne",671644,"1995-09-29 00:00:00"
5237,"Jordan Loties",17875,"1984-08-05 00:00:00"
5238,"Jordan Lukaku",173462,"1994-07-25 00:00:00"
5239,"Jordan Lyden",706985,"1997-01-01 00:00:00"
5240,"Jordan McGhee",445510,"1996-07-24 00:00:00"
5241,"Jordan McMillan",58486,"1988-10-16 00:00:00"
5242,"Jordan Mustoe",201804,"1991-01-28 00:00:00"
5243,"Jordan Pickford",303919,"1994-03-07 00:00:00"
5244,"Jordan Remacle",38777,"1987-02-14 00:00:00"
5245,"Jordan Roberts",303922,"1994-01-05 00:00:00"
5246,"Jordan Robertson",46381,"1988-02-12 00:00:00"
5247,"Jordan Rolly Botaka",422413,"1993-06-24 00:00:00"
5248,"Jordan Slew",215930,"1992-09-07 00:00:00"
5249,"Jordan Spence",148904,"1990-05-24 00:00:00"
5250,"Jordan Veretout",261313,"1993-03-01 00:00:00"
5251,"Jordens Peters",45837,"1987-05-03 00:00:00"
5252,"Jordi Alba",150739,"1989-03-21 00:00:00"
5253,"Jordi Amat",193223,"1992-03-21 00:00:00"
5254,"Jordi Codina",38427,"1982-04-27 00:00:00"
5255,"Jordi Feliu Xumetra",150632,"1985-10-24 00:00:00"
5256,"Jordi Figueras",172147,"1987-05-16 00:00:00"
5257,"Jordi Gomez",118929,"1985-05-24 00:00:00"
5258,"Jordi Lopez Felpeto",37492,"1981-02-28 00:00:00"
5259,"Jordi Masip",213684,"1989-01-03 00:00:00"
5260,"Jordi Vanlerberghe",401004,"1996-06-27 00:00:00"
5261,"Jordon Ibe",280653,"1995-12-08 00:00:00"
5262,"Jordon Mutch",149917,"1991-12-02 00:00:00"
5263,"Jordy Buijs",109639,"1988-12-28 00:00:00"
5264,"Jordy Clasie",209384,"1991-06-27 00:00:00"
5265,"Jordy Croux",310505,"1994-01-15 00:00:00"
5266,"Jordy Deckers",167059,"1989-06-20 00:00:00"
5267,"Jordy van Deelen",303929,"1993-06-29 00:00:00"
5268,"Jordy van der Winden",520426,"1994-03-04 00:00:00"
5269,"Jore Trompet",189977,"1992-07-30 00:00:00"
5270,"Jores Okore",257847,"1992-08-11 00:00:00"
5271,"Jorg van Nieuwenhuijzen",37187,"1978-08-22 00:00:00"
5272,"Jorge Baptista",11760,"1977-04-02 00:00:00"
5273,"Jorge Claros",145063,"1986-01-08 00:00:00"
5274,"Jorge Fucile",56952,"1984-11-19 00:00:00"
5275,"Jorge Garcia Morcillo",183321,"1986-03-11 00:00:00"
5276,"Jorge Garcia",74739,"1984-01-13 00:00:00"
5277,"Jorge Goncalves",97508,"1983-10-31 00:00:00"
5278,"Jorge Intima",730065,"1995-09-21 00:00:00"
5279,"Jorge Kadu",522116,"1991-04-10 00:00:00"
5280,"Jorge Lopez",38403,"1978-09-19 00:00:00"
5281,"Jorge Martinez",96534,"1983-04-05 00:00:00"
5282,"Jorge Mere",580589,"1997-04-17 00:00:00"
5283,"Jorge Molina",2983,"1982-04-22 00:00:00"
5284,"Jorge Orti",287353,"1993-04-28 00:00:00"
5285,"Jorge Pulido",213482,"1991-04-08 00:00:00"
5286,"Jorge Ribeiro",32504,"1981-11-09 00:00:00"
5287,"Jorge Rojas",260182,"1993-01-07 00:00:00"
5288,"Jorge Teixeira",171338,"1986-08-27 00:00:00"
5289,"Jorginho Sousa",98363,"1988-03-18 00:00:00"
5290,Jorginho,25927,"1977-05-06 00:00:00"
5291,Jorginho,282775,"1991-12-20 00:00:00"
5292,Jorginho,41987,"1978-05-29 00:00:00"
5293,"Joris Delle",94306,"1990-03-29 00:00:00"
5294,"Joris Gnagnon",687733,"1997-01-13 00:00:00"
5295,"Joris Kayembe Ditu",500932,"1994-08-08 00:00:00"
5296,"Joris Mathijsen",37787,"1980-04-05 00:00:00"
5297,"Joris Steve Marveaux",93466,"1982-08-15 00:00:00"
5298,"Joris van Hout",39848,"1977-01-10 00:00:00"
5299,"Joris van Overeem",422121,"1994-07-01 00:00:00"
5300,"Jorn Vermeulen",37963,"1987-04-16 00:00:00"
5301,"Jorrit Hendrix",467495,"1995-02-06 00:00:00"
5302,"Jos Hooiveld",45418,"1983-04-22 00:00:00"
5303,Josa,149950,"1984-09-24 00:00:00"
5304,"Jose Alberto Shaffer,18",26861,"1985-12-16 00:00:00"
5305,"Jose Angel Crespo",38148,"1987-02-09 00:00:00"
5306,"Jose Angel",162497,"1989-09-05 00:00:00"
5307,"Jose Angel",213816,"1989-03-02 00:00:00"
5308,"Jose Antonio Garcia Calvo",38065,"1975-04-01 00:00:00"
5309,"Jose Antonio Reyes",38821,"1983-09-01 00:00:00"
5310,"Jose Ariel Nunez",69166,"1988-09-12 00:00:00"
5311,"Jose Baxter",148790,"1992-02-07 00:00:00"
5312,"Jose Bosingwa",25925,"1982-08-24 00:00:00"
5313,"Jose Campana",213502,"1993-05-31 00:00:00"
5314,"Jose Canas",161651,"1987-05-27 00:00:00"
5315,"Jose Carlos Nunes",33849,"1977-03-07 00:00:00"
5316,"Jose Carlos",165607,"1987-07-17 00:00:00"
5317,"Jose Caro",445908,"1993-03-08 00:00:00"
5318,"Jose Catala",150737,"1985-01-01 00:00:00"
5319,"Jose Dorado",2768,"1982-07-10 00:00:00"
5320,"Jose Enrique",37475,"1986-01-23 00:00:00"
5321,"Jose Espinal",39180,"1982-11-14 00:00:00"
5322,"Jose Fonte",26552,"1983-12-22 00:00:00"
5323,"Jose Gaspar",11349,"1975-06-01 00:00:00"
5324,"Jose Gaya",391058,"1995-05-25 00:00:00"
5325,"Jose Gimenez",474589,"1995-01-20 00:00:00"
5326,"Jose Gomes de Moraes Edmilson",32043,"1976-07-10 00:00:00"
5327,"Jose Goncalves",32589,"1985-09-17 00:00:00"
5328,"Jose Gustavo Sand",18653,"1980-07-17 00:00:00"
5329,"Jose Holebas",35712,"1984-06-27 00:00:00"
5330,"Jose Ignacio Castillo",41445,"1975-11-04 00:00:00"
5331,"Jose Izquierdo",207511,"1992-07-07 00:00:00"
5332,"Jose Javier Barkero",38550,"1979-04-27 00:00:00"
5333,"Jose Josetxo",33874,"1977-02-25 00:00:00"
5334,"Jose Kante",573663,"1990-09-27 00:00:00"
5335,"Jose Leonardo Talamonti",39210,"1981-11-12 00:00:00"
5336,"Jose Leonardo Ulloa",26554,"1986-07-26 00:00:00"
5337,"Jose Luis Fernandez",146768,"1987-10-26 00:00:00"
5338,"Jose Luis Garces",56706,"1981-05-09 00:00:00"
5339,"Jose Luis Morales",477472,"1987-07-23 00:00:00"
5340,"Jose Luis Palomino",185625,"1990-01-05 00:00:00"
5341,"Jose Manuel Casado",99333,"1986-08-09 00:00:00"
5342,"Jose Manuel Jurado",37411,"1986-06-29 00:00:00"
5343,"Jose Manuel Pinto",33732,"1975-11-08 00:00:00"
5344,"Jose Manuel Ze Gomes",11860,"1976-09-24 00:00:00"
5345,"Jose Mari",22234,"1978-12-10 00:00:00"
5346,"Jose Mari",364244,"1987-12-06 00:00:00"
5347,"Jose Maria Basanta",18521,"1984-04-03 00:00:00"
5348,"Jose Maria Callejon",150330,"1987-02-11 00:00:00"
5349,"Jose Maria Guti",32765,"1976-10-31 00:00:00"
5350,"Jose Maria Lopez Silva",183521,"1983-02-01 00:00:00"
5351,"Jose Matos",674492,"1995-05-06 00:00:00"
5352,"Jose Mauri",470868,"1996-05-16 00:00:00"
5353,"Jose Miguel Josemi",24131,"1979-11-15 00:00:00"
5354,"Jose Moraton",33884,"1979-07-14 00:00:00"
5355,"Jose Moreira",30582,"1982-03-20 00:00:00"
5356,"Jose Movilla",38575,"1975-02-08 00:00:00"
5357,"Jose Nadson",109331,"1984-10-18 00:00:00"
5358,"Jose Paolo Guerrero",33101,"1984-01-01 00:00:00"
5359,"Jose Picon",169198,"1988-03-13 00:00:00"
5360,"Jose Raul Baena",186121,"1989-03-02 00:00:00"
5361,"Jose Recio",238841,"1991-01-11 00:00:00"
5362,"Jose Rodriguez",359190,"1994-12-16 00:00:00"
5363,"Jose Sa",416175,"1993-01-17 00:00:00"
5364,"Jose Saez",35559,"1982-05-07 00:00:00"
5365,"Jose Salomon Rondon",51545,"1989-09-16 00:00:00"
5366,"Jose Semedo",150085,"1979-12-26 00:00:00"
5367,"Jose Sosa",18518,"1985-06-19 00:00:00"
5368,"Jose Velazquez",116183,"1990-09-08 00:00:00"
5369,"Jose Ze Pedro",18548,"1978-10-18 00:00:00"
5370,"Joseba Del Olmo",97257,"1981-06-20 00:00:00"
5371,"Joseba Garmendia",37605,"1985-10-04 00:00:00"
5372,"Joseba Llorente",38551,"1979-11-24 00:00:00"
5373,"Joseba Zaldua",485141,"1992-06-24 00:00:00"
5374,"Josef Martinez",239287,"1993-05-19 00:00:00"
5375,Joselu,172321,"1990-03-27 00:00:00"
5376,Joselu,205307,"1991-03-03 00:00:00"
5377,"Josep Sene",638029,"1991-12-10 00:00:00"
5378,"Joseph Akpala",38440,"1986-08-24 00:00:00"
5379,"Joseph Barbato",317408,"1994-08-11 00:00:00"
5380,"Joseph Bennett",156007,"1990-03-28 00:00:00"
5381,"Joseph Chalmers",294862,"1994-01-03 00:00:00"
5382,"Joseph Desire Job",41137,"1977-12-01 00:00:00"
5383,"Joseph Gomez",568571,"1997-05-23 00:00:00"
5384,"Joseph Romeric Lopy",292888,"1992-03-15 00:00:00"
5385,"Joseph Yobo",24004,"1980-09-06 00:00:00"
5386,"Josh Law",98959,"1989-06-01 00:00:00"
5387,"Josh Magennis",180137,"1990-08-15 00:00:00"
5388,"Josh Meekings",275936,"1992-09-02 00:00:00"
5389,"Josh Parker",188000,"1990-12-01 00:00:00"
5390,"Josh Simpson",37681,"1983-05-15 00:00:00"
5391,"Josh Thompson",163206,"1991-02-25 00:00:00"
5392,"Josh Walker",29672,"1989-02-21 00:00:00"
5393,"Joshua Brenet",389845,"1994-03-20 00:00:00"
5394,"Joshua Brillante",239774,"1993-03-25 00:00:00"
5395,"Joshua Guilavogui",161421,"1990-09-19 00:00:00"
5396,"Joshua John",110115,"1988-10-01 00:00:00"
5397,"Joshua Kennedy",32788,"1982-08-20 00:00:00"
5398,"Joshua Kimmich",460632,"1995-02-08 00:00:00"
5399,"Joshua King",185236,"1992-01-15 00:00:00"
5400,"Joshua McEachran",215226,"1993-03-01 00:00:00"
5401,"Joshua Nadeau",478997,"1994-09-12 00:00:00"
5402,"Joshua Silva",182072,"1990-08-21 00:00:00"
5403,"Josimar Lima",110106,"1989-08-02 00:00:00"
5404,"Josip Barisic",15456,"1981-03-07 00:00:00"
5405,"Josip Barisic",74858,"1986-11-14 00:00:00"
5406,"Josip Colina",7681,"1980-11-08 00:00:00"
5407,"Josip Drmic",194533,"1992-08-08 00:00:00"
5408,"Josip Ilicic",147951,"1988-01-29 00:00:00"
5409,"Josip Posavec",655544,"1996-03-10 00:00:00"
5410,"Josip Radosevic",298940,"1994-04-03 00:00:00"
5411,"Josip Simunic",30693,"1978-02-18 00:00:00"
5412,"Josip Tadic",27431,"1987-08-22 00:00:00"
5413,Josu,446525,"1993-02-27 00:00:00"
5414,Josue,163824,"1990-09-17 00:00:00"
5415,Josue,19511,"1979-07-19 00:00:00"
5416,Josue,242872,"1992-06-17 00:00:00"
5417,Jota,244563,"1991-06-16 00:00:00"
5418,"Jovan Kostovski",15938,"1987-04-19 00:00:00"
5419,Jozabed,427893,"1991-03-08 00:00:00"
5420,"Jozef Piacek",34336,"1983-06-20 00:00:00"
5421,"Jozo Simunovic",427061,"1994-08-04 00:00:00"
5422,"Jozsef Varga",140988,"1988-06-06 00:00:00"
5423,"Jozy Altidore",70297,"1989-11-06 00:00:00"
5424,"Juan Agudelo",199297,"1992-11-23 00:00:00"
5425,"Juan Albin",37469,"1986-07-17 00:00:00"
